0.01 0.507499 0.458187 0.409681 0.36287 0.318523 0.277236 0.239421 0.205299 0.174922 0.148201 0.124944 0.104887 0.0877271 0.0731452 0.0608255 0.0504677 0.0417953 0.0345589 0.0285381 0.0235406 0.0194008 0.0159772 0.0131495 0.0108169 0.00889425 0.00731084 0.00600762 0.00493555 0.00405401 0.0033294 0.00273395 0.00224475 0.00184293 0.00151292 0.00124194 0.00101944 0.00083677 0.000686809 0.000563708 0.000462662 0.000379721 0.000311644 0.000255769 0.00020991 0.000172272 0.000141382 0.00011603 9.52233e-05 7.81476e-05 6.41338e-05 5.26328e-05 4.31942e-05 3.54482e-05 2.90912e-05 2.38742e-05 1.95928e-05 1.60791e-05 1.31956e-05 1.08292e-05 8.88712e-06 7.29334e-06 5.98539e-06 4.91199e-06 4.0311e-06 3.30817e-06
0.011 0.508249 0.458932 0.410407 0.363564 0.319174 0.277838 0.239968 0.205789 0.175355 0.14858 0.125272 0.105169 0.0879675 0.0733488 0.0609971 0.0506117 0.0419156 0.0346591 0.0286214 0.0236097 0.019458 0.0160244 0.0131885 0.010849 0.00892073 0.00733265 0.00602556 0.0049503 0.00406614 0.00333937 0.00274214 0.00225148 0.00184845 0.00151746 0.00124566 0.0010225 0.000839282 0.000688871 0.000565401 0.000464051 0.000380861 0.00031258 0.000256538 0.000210541 0.00017279 0.000141806 0.000116378 9.55094e-05 7.83824e-05 6.43264e-05 5.2791e-05 4.3324e-05 3.55547e-05 2.91786e-05 2.3946e-05 1.96517e-05 1.61274e-05 1.32352e-05 1.08617e-05 8.91382e-06 7.31526e-06 6.00337e-06 4.92675e-06 4.04321e-06 3.31811e-06
0.012 0.508999 0.459677 0.411133 0.364259 0.319826 0.27844 0.240516 0.20628 0.175789 0.14896 0.125601 0.105452 0.0882085 0.073553 0.0611691 0.050756 0.0420362 0.0347596 0.0287049 0.023679 0.0195153 0.0160718 0.0132276 0.0108812 0.00894729 0.00735452 0.00604355 0.0049651 0.00407831 0.00334937 0.00275036 0.00225823 0.001854 0.00152201 0.0012494 0.00102557 0.000841801 0.00069094 0.000567099 0.000465445 0.000382005 0.000313519 0.000257308 0.000211173 0.000173309 0.000142232 0.000116728 9.57963e-05 7.86179e-05 6.45197e-05 5.29496e-05 4.34542e-05 3.56615e-05 2.92663e-05 2.40179e-05 1.97107e-05 1.61759e-05 1.3275e-05 1.08943e-05 8.9406e-06 7.33723e-06 6.02141e-06 4.94155e-06 4.05535e-06 3.32808e-06
0.013 0.509749 0.460422 0.411859 0.364954 0.320479 0.279043 0.241064 0.206772 0.176225 0.149341 0.125931 0.105735 0.0884501 0.0737577 0.0613416 0.0509008 0.0421572 0.0348604 0.0287887 0.0237484 0.0195728 0.0161193 0.0132668 0.0109136 0.00897394 0.00737645 0.0060616 0.00497995 0.00409051 0.0033594 0.0027586 0.002265 0.00185956 0.00152658 0.00125315 0.00102865 0.000844328 0.000693014 0.000568802 0.000466842 0.000383153 0.000314461 0.000258081 0.000211807 0.000173829 0.00014266 0.000117079 9.60841e-05 7.88541e-05 6.47135e-05 5.31086e-05 4.35847e-05 3.57687e-05 2.93542e-05 2.40901e-05 1.97699e-05 1.62245e-05 1.33149e-05 1.09271e-05 8.96746e-06 7.35928e-06 6.0395e-06 4.9564e-06 4.06754e-06 3.33808e-06
0.014 0.510498 0.461168 0.412586 0.365649 0.321133 0.279647 0.241613 0.207264 0.17666 0.149722 0.126262 0.106019 0.0886922 0.0739629 0.0615146 0.0510459 0.0422785 0.0349615 0.0288727 0.0238181 0.0196305 0.0161669 0.0133062 0.010946 0.00900066 0.00739845 0.0060797 0.00499483 0.00410275 0.00336946 0.00276686 0.00227179 0.00186513 0.00153116 0.00125691 0.00103173 0.000846863 0.000695095 0.00057051 0.000468244 0.000384303 0.000315405 0.000258856 0.000212444 0.000174351 0.000143088 0.00011743 9.63728e-05 7.9091e-05 6.4908e-05 5.32682e-05 4.37157e-05 3.58761e-05 2.94424e-05 2.41624e-05 1.98293e-05 1.62732e-05 1.33549e-05 1.09599e-05 8.9944e-06 7.38139e-06 6.05764e-06 4.97129e-06 4.07976e-06 3.34811e-06
0.015 0.511248 0.461913 0.413313 0.366345 0.321787 0.280252 0.242164 0.207757 0.177097 0.150105 0.126593 0.106304 0.088935 0.0741686 0.061688 0.0511914 0.0424002 0.0350629 0.0289569 0.0238879 0.0196883 0.0162147 0.0133456 0.0109785 0.00902745 0.00742051 0.00609786 0.00500977 0.00411503 0.00337955 0.00277515 0.0022786 0.00187073 0.00153575 0.00126068 0.00103483 0.000849405 0.000697182 0.000572223 0.000469651 0.000385457 0.000316353 0.000259634 0.000213082 0.000174875 0.000143518 0.000117783 9.66623e-05 7.93286e-05 6.5103e-05 5.34282e-05 4.3847e-05 3.59839e-05 2.95309e-05 2.4235e-05 1.98889e-05 1.63221e-05 1.3395e-05 1.09928e-05 9.02143e-06 7.40357e-06 6.07584e-06 4.98623e-06 4.09202e-06 3.35817e-06
0.016 0.511998 0.462659 0.414041 0.367042 0.322443 0.280858 0.242715 0.208252 0.177535 0.150488 0.126925 0.106589 0.0891784 0.0743749 0.0618619 0.0513373 0.0425221 0.0351645 0.0290414 0.023958 0.0197463 0.0162626 0.0133852 0.0110112 0.00905433 0.00744264 0.00611607 0.00502474 0.00412734 0.00338967 0.00278347 0.00228543 0.00187634 0.00154036 0.00126447 0.00103794 0.000851955 0.000699275 0.000573941 0.000471061 0.000386615 0.000317303 0.000260414 0.000213722 0.0001754 0.000143949 0.000118137 9.69527e-05 7.95669e-05 6.52986e-05 5.35888e-05 4.39787e-05 3.6092e-05 2.96196e-05 2.43078e-05 1.99486e-05 1.63712e-05 1.34353e-05 1.10259e-05 9.04853e-06 7.42581e-06 6.0941e-06 5.00121e-06 4.10431e-06 3.36826e-06
0.017 0.512747 0.463405 0.414769 0.367739 0.323098 0.281464 0.243266 0.208747 0.177973 0.150872 0.127258 0.106875 0.0894224 0.0745817 0.0620362 0.0514836 0.0426445 0.0352664 0.0291261 0.0240282 0.0198044 0.0163107 0.0134249 0.0110439 0.00908129 0.00746484 0.00613433 0.00503976 0.00413969 0.00339982 0.00279181 0.00229228 0.00188196 0.00154498 0.00126826 0.00104105 0.000854512 0.000701374 0.000575665 0.000472476 0.000387776 0.000318256 0.000261196 0.000214364 0.000175927 0.000144382 0.000118492 9.72439e-05 7.98059e-05 6.54947e-05 5.37498e-05 4.41109e-05 3.62005e-05 2.97086e-05 2.43809e-05 2.00086e-05 1.64204e-05 1.34756e-05 1.1059e-05 9.07572e-06 7.44812e-06 6.11241e-06 5.01623e-06 4.11664e-06 3.37838e-06
0.018 0.513497 0.464151 0.415497 0.368437 0.323755 0.282071 0.243819 0.209243 0.178413 0.151256 0.127592 0.107162 0.089667 0.074789 0.062211 0.0516303 0.0427671 0.0353687 0.029211 0.0240987 0.0198627 0.0163589 0.0134646 0.0110767 0.00910832 0.0074871 0.00615265 0.00505483 0.00415208 0.00341 0.00280017 0.00229915 0.00188761 0.00154962 0.00127207 0.00104418 0.000857078 0.00070348 0.000577393 0.000473895 0.000388941 0.000319212 0.00026198 0.000215008 0.000176456 0.000144815 0.000118848 9.75361e-05 8.00457e-05 6.56915e-05 5.39112e-05 4.42434e-05 3.63092e-05 2.97978e-05 2.44541e-05 2.00687e-05 1.64697e-05 1.35161e-05 1.10922e-05 9.10299e-06 7.4705e-06 6.13077e-06 5.03131e-06 4.12901e-06 3.38853e-06
0.019 0.514246 0.464897 0.416226 0.369136 0.324412 0.282679 0.244373 0.209739 0.178853 0.151642 0.127926 0.107449 0.0899121 0.0749969 0.0623863 0.0517774 0.0428901 0.0354712 0.0292962 0.0241693 0.0199212 0.0164072 0.0135046 0.0111096 0.00913544 0.00750942 0.00617102 0.00506994 0.0041645 0.00342021 0.00280856 0.00230604 0.00189327 0.00155426 0.00127588 0.00104731 0.00085965 0.000705592 0.000579127 0.000475318 0.000390109 0.000320171 0.000262767 0.000215654 0.000176986 0.00014525 0.000119205 9.78291e-05 8.02862e-05 6.58889e-05 5.40732e-05 4.43763e-05 3.64183e-05 2.98874e-05 2.45276e-05 2.0129e-05 1.65192e-05 1.35567e-05 1.11255e-05 9.13034e-06 7.49294e-06 6.14919e-06 5.04642e-06 4.14142e-06 3.39871e-06
0.02 0.514996 0.465644 0.416955 0.369834 0.32507 0.283288 0.244927 0.210237 0.179294 0.152028 0.128261 0.107737 0.0901579 0.0752053 0.062562 0.0519249 0.0430134 0.0355739 0.0293817 0.0242402 0.0199799 0.0164557 0.0135446 0.0111426 0.00916264 0.00753182 0.00618944 0.00508509 0.00417696 0.00343045 0.00281698 0.00231296 0.00189895 0.00155893 0.00127971 0.00105045 0.000862231 0.000707711 0.000580866 0.000476745 0.000391281 0.000321132 0.000263557 0.000216301 0.000177518 0.000145687 0.000119563 9.8123e-05 8.05274e-05 6.60868e-05 5.42357e-05 4.45096e-05 3.65277e-05 2.99772e-05 2.46013e-05 2.01895e-05 1.65688e-05 1.35975e-05 1.1159e-05 9.15777e-06 7.51546e-06 6.16767e-06 5.06158e-06 4.15386e-06 3.40892e-06
0.021 0.515745 0.46639 0.417685 0.370534 0.325728 0.283897 0.245482 0.210736 0.179736 0.152415 0.128597 0.108026 0.0904043 0.0754142 0.0627382 0.0520728 0.0431371 0.035677 0.0294673 0.0243112 0.0200387 0.0165043 0.0135847 0.0111757 0.00918991 0.00755427 0.00620793 0.0051003 0.00418946 0.00344072 0.00282541 0.00231989 0.00190464 0.0015636 0.00128355 0.00105361 0.000864819 0.000709836 0.00058261 0.000478177 0.000392456 0.000322097 0.000264348 0.000216951 0.000178051 0.000146124 0.000119922 9.84178e-05 8.07693e-05 6.62854e-05 5.43986e-05 4.46434e-05 3.66375e-05 3.00672e-05 2.46752e-05 2.02501e-05 1.66186e-05 1.36383e-05 1.11925e-05 9.18528e-06 7.53804e-06 6.1862e-06 5.07679e-06 4.16634e-06 3.41917e-06
0.022 0.516494 0.467137 0.418415 0.371234 0.326388 0.284507 0.246038 0.211235 0.180178 0.152803 0.128933 0.108315 0.0906513 0.0756236 0.0629148 0.0522211 0.0432611 0.0357804 0.0295533 0.0243825 0.0200977 0.0165531 0.013625 0.0112089 0.00921727 0.0075768 0.00622646 0.00511554 0.00420199 0.00345102 0.00283388 0.00232684 0.00191035 0.00156829 0.0012874 0.00105677 0.000867415 0.000711967 0.00058436 0.000479613 0.000393634 0.000323064 0.000265142 0.000217603 0.000178586 0.000146563 0.000120282 9.87135e-05 8.10119e-05 6.64845e-05 5.4562e-05 4.47775e-05 3.67475e-05 3.01576e-05 2.47493e-05 2.0311e-05 1.66685e-05 1.36793e-05 1.12261e-05 9.21288e-06 7.56068e-06 6.20479e-06 5.09205e-06 4.17886e-06 3.42944e-06
0.023 0.517243 0.467884 0.419145 0.371934 0.327047 0.285119 0.246595 0.211735 0.180622 0.153192 0.129271 0.108605 0.0908989 0.0758336 0.0630919 0.0523697 0.0433854 0.035884 0.0296394 0.024454 0.0201569 0.016602 0.0136654 0.0112422 0.00924471 0.00759939 0.00624505 0.00513083 0.00421456 0.00346135 0.00284237 0.00233382 0.00191608 0.001573 0.00129127 0.00105994 0.000870019 0.000714104 0.000586114 0.000481053 0.000394817 0.000324034 0.000265939 0.000218257 0.000179122 0.000147004 0.000120644 9.901e-05 8.12553e-05 6.66842e-05 5.4726e-05 4.4912e-05 3.68579e-05 3.02482e-05 2.48237e-05 2.0372e-05 1.67186e-05 1.37204e-05 1.12598e-05 9.24056e-06 7.5834e-06 6.22343e-06 5.10734e-06 4.19141e-06 3.43974e-06
0.024 0.517992 0.468631 0.419875 0.372635 0.327708 0.28573 0.247153 0.212237 0.181066 0.153582 0.129609 0.108896 0.0911471 0.0760441 0.0632695 0.0525188 0.0435101 0.0359879 0.0297258 0.0245256 0.0202162 0.0166511 0.0137059 0.0112756 0.00927222 0.00762205 0.0062637 0.00514617 0.00422717 0.00347172 0.00285089 0.00234081 0.00192183 0.00157772 0.00129514 0.00106312 0.000872631 0.000716248 0.000587874 0.000482498 0.000396002 0.000325008 0.000266737 0.000218912 0.00017966 0.000147445 0.000121006 9.93075e-05 8.14994e-05 6.68846e-05 5.48904e-05 4.5047e-05 3.69687e-05 3.0339e-05 2.48983e-05 2.04332e-05 1.67688e-05 1.37616e-05 1.12937e-05 9.26832e-06 7.60618e-06 6.24213e-06 5.12269e-06 4.20401e-06 3.45008e-06
0.025 0.518741 0.469378 0.420606 0.373337 0.328369 0.286343 0.247712 0.212739 0.181512 0.153972 0.129947 0.109188 0.0913959 0.0762552 0.0634475 0.0526683 0.0436351 0.0360922 0.0298125 0.0245975 0.0202757 0.0167003 0.0137465 0.0113091 0.00929982 0.00764477 0.0062824 0.00516155 0.00423982 0.00348211 0.00285943 0.00234783 0.00192759 0.00158245 0.00129903 0.00106631 0.000875251 0.000718399 0.000589639 0.000483947 0.000397192 0.000325984 0.000267539 0.00021957 0.0001802 0.000147888 0.00012137 9.96058e-05 8.17443e-05 6.70855e-05 5.50553e-05 4.51823e-05 3.70798e-05 3.04302e-05 2.49731e-05 2.04946e-05 1.68192e-05 1.3803e-05 1.13276e-05 9.29617e-06 7.62904e-06 6.26088e-06 5.13808e-06 4.21664e-06 3.46044e-06
0.026 0.51949 0.470125 0.421338 0.374039 0.329031 0.286957 0.248271 0.213241 0.181958 0.154363 0.130287 0.10948 0.0916454 0.0764668 0.063626 0.0528182 0.0437605 0.0361967 0.0298994 0.0246696 0.0203354 0.0167496 0.0137872 0.0113427 0.0093275 0.00766757 0.00630116 0.00517698 0.0042525 0.00349254 0.00286799 0.00235487 0.00193337 0.0015872 0.00130292 0.00106951 0.000877878 0.000720556 0.00059141 0.0004854 0.000398385 0.000326963 0.000268342 0.000220229 0.000180741 0.000148332 0.000121734 9.9905e-05 8.19899e-05 6.72871e-05 5.52207e-05 4.5318e-05 3.71912e-05 3.05216e-05 2.50481e-05 2.05562e-05 1.68697e-05 1.38444e-05 1.13616e-05 9.3241e-06 7.65196e-06 6.27969e-06 5.15352e-06 4.22931e-06 3.47084e-06
0.027 0.520239 0.470872 0.422069 0.374742 0.329694 0.287571 0.248831 0.213745 0.182405 0.154755 0.130627 0.109773 0.0918954 0.0766789 0.063805 0.0529685 0.0438862 0.0363015 0.0299865 0.0247419 0.0203953 0.0167991 0.013828 0.0113764 0.00935527 0.00769043 0.00631997 0.00519245 0.00426523 0.00350299 0.00287659 0.00236193 0.00193917 0.00159196 0.00130683 0.00107272 0.000880513 0.000722719 0.000593186 0.000486858 0.000399581 0.000327945 0.000269148 0.000220891 0.000181284 0.000148778 0.0001221 0.000100205 8.22362e-05 6.74892e-05 5.53866e-05 4.54542e-05 3.73029e-05 3.06133e-05 2.51234e-05 2.06179e-05 1.69204e-05 1.3886e-05 1.13958e-05 9.35211e-06 7.67495e-06 6.29856e-06 5.169e-06 4.24201e-06 3.48127e-06
0.028 0.520988 0.47162 0.422801 0.375445 0.330357 0.288186 0.249393 0.21425 0.182853 0.155148 0.130968 0.110066 0.0921461 0.0768916 0.0639844 0.0531192 0.0440122 0.0364066 0.0300739 0.0248144 0.0204553 0.0168487 0.013869 0.0114102 0.00938311 0.00771335 0.00633884 0.00520797 0.00427799 0.00351348 0.0028852 0.00236901 0.00194498 0.00159673 0.00131076 0.00107594 0.000883156 0.000724889 0.000594967 0.00048832 0.000400781 0.00032893 0.000269957 0.000221554 0.000181829 0.000149225 0.000122467 0.000100506 8.24832e-05 6.7692e-05 5.5553e-05 4.55908e-05 3.7415e-05 3.07053e-05 2.51988e-05 2.06799e-05 1.69713e-05 1.39277e-05 1.143e-05 9.38021e-06 7.69801e-06 6.31748e-06 5.18453e-06 4.25476e-06 3.49173e-06
0.029 0.521736 0.472368 0.423533 0.376149 0.331021 0.288802 0.249955 0.214755 0.183301 0.155542 0.13131 0.11036 0.0923974 0.0771048 0.0641643 0.0532703 0.0441386 0.036512 0.0301615 0.0248871 0.0205155 0.0168985 0.0139101 0.0114441 0.00941104 0.00773635 0.00635776 0.00522354 0.00429078 0.003524 0.00289385 0.00237611 0.00195082 0.00160152 0.00131469 0.00107917 0.000885807 0.000727065 0.000596754 0.000489786 0.000401985 0.000329918 0.000270768 0.00022222 0.000182375 0.000149673 0.000122835 0.000100808 8.2731e-05 6.78953e-05 5.57199e-05 4.57277e-05 3.75274e-05 3.07975e-05 2.52746e-05 2.0742e-05 1.70223e-05 1.39696e-05 1.14644e-05 9.40839e-06 7.72114e-06 6.33646e-06 5.20011e-06 4.26754e-06 3.50222e-06
0.03 0.522485 0.473115 0.424266 0.376853 0.331686 0.289418 0.250518 0.215262 0.183751 0.155936 0.131653 0.110655 0.0926492 0.0773185 0.0643447 0.0534218 0.0442654 0.0366176 0.0302494 0.02496 0.0205758 0.0169484 0.0139513 0.0114781 0.00943905 0.00775941 0.00637674 0.00523915 0.00430362 0.00353455 0.00290252 0.00238323 0.00195666 0.00160633 0.00131863 0.00108241 0.000888467 0.000729248 0.000598545 0.000491257 0.000403192 0.000330909 0.000271581 0.000222887 0.000182923 0.000150123 0.000123204 0.000101111 8.29796e-05 6.80993e-05 5.58873e-05 4.58651e-05 3.76401e-05 3.08901e-05 2.53505e-05 2.08043e-05 1.70734e-05 1.40116e-05 1.14988e-05 9.43666e-06 7.74433e-06 6.3555e-06 5.21573e-06 4.28036e-06 3.51274e-06
0.031 0.523233 0.473863 0.424999 0.377558 0.332351 0.290035 0.251081 0.215769 0.184201 0.156331 0.131996 0.110951 0.0929018 0.0775328 0.0645255 0.0535737 0.0443925 0.0367236 0.0303375 0.0250331 0.0206364 0.0169984 0.0139926 0.0115121 0.00946714 0.00778255 0.00639578 0.00525481 0.00431649 0.00354513 0.00291121 0.00239037 0.00196253 0.00161115 0.00132259 0.00108566 0.000891134 0.000731437 0.000600343 0.000492732 0.000404403 0.000331903 0.000272397 0.000223557 0.000183472 0.000150574 0.000123574 0.000101415 8.32289e-05 6.83039e-05 5.60552e-05 4.60029e-05 3.77532e-05 3.09829e-05 2.54267e-05 2.08668e-05 1.71247e-05 1.40537e-05 1.15333e-05 9.46501e-06 7.7676e-06 6.3746e-06 5.2314e-06 4.29322e-06 3.52329e-06
0.032 0.523982 0.474611 0.425732 0.378263 0.333017 0.290654 0.251646 0.216277 0.184652 0.156728 0.13234 0.111247 0.0931549 0.0777476 0.0647068 0.053726 0.0445199 0.0368299 0.0304259 0.0251064 0.0206971 0.0170486 0.0140341 0.0115463 0.00949531 0.00780575 0.00641487 0.00527051 0.00432941 0.00355575 0.00291993 0.00239754 0.00196842 0.00161598 0.00132656 0.00108892 0.000893809 0.000733633 0.000602145 0.000494212 0.000405618 0.0003329 0.000273215 0.000224228 0.000184023 0.000151026 0.000123945 0.000101719 8.34789e-05 6.85091e-05 5.62236e-05 4.61411e-05 3.78666e-05 3.1076e-05 2.5503e-05 2.09295e-05 1.71761e-05 1.40959e-05 1.1568e-05 9.49345e-06 7.79094e-06 6.39375e-06 5.24712e-06 4.30612e-06 3.53388e-06
